date,value,update_date
2019-04-01,129.65653,2022-07-24
2019-05-01,129.33058,2022-07-24
2019-06-01,130.9891,2022-07-24
2019-07-01,134.43356,2022-07-24
2019-08-01,123.19845,2022-07-24
2019-09-01,124.10169,2022-07-24
2019-10-01,121.73631,2022-07-24
2019-11-01,119.00995,2022-07-24
2019-12-01,122.08637,2022-07-24
2020-01-01,124.48797,2022-07-24
2020-02-01,118.3129,2022-07-24
2020-03-01,113.2128,2022-07-24
2020-04-01,108.40668,2022-07-24
2020-05-01,112.80307,2022-07-24
2020-06-01,120.71737,2022-07-24
2020-07-01,125.86044,2022-07-24
2020-08-01,133.782,2022-07-24
2020-09-01,136.65174,2022-07-24
2020-10-01,137.75586,2022-07-24
2020-11-01,144.38117,2022-07-24
2020-12-01,159.48569,2022-07-24
2021-01-01,167.3744,2022-07-24
2021-02-01,170.25452,2022-07-24
2021-03-01,174.96324,2022-07-24
2021-04-01,181.23755,2022-07-24
2021-05-01,198.16869,2022-07-24
2021-06-01,203.75365,2022-07-24
2021-07-01,202.228,2022-07-24
2021-08-01,183.27297,2022-07-24
2021-09-01,167.86041,2022-07-24
2021-10-01,172.15822,2022-07-24
2021-11-01,161.52806,2022-07-24
2021-12-01,168.56465,2022-07-24
2022-01-01,182.79333,2022-07-24
2022-02-01,189.05053,2022-07-24
2022-03-01,201.30404,2022-07-24
2022-04-01,200.61146,2022-07-24
