date,value,update_date
2003-11-10,125.53,2022-07-24
2003-11-11,125.51,2022-07-24
2003-11-12,125.38429,2022-07-24
2003-11-13,125.365,2022-07-24
2003-11-14,125.35111,2022-07-24
2003-11-17,125.338,2022-07-24
2003-11-18,125.30455,2022-07-24
2003-11-19,125.27417,2022-07-24
2003-11-20,125.27077,2022-07-24
2003-11-21,125.27214,2022-07-24
2003-11-24,125.28067,2022-07-24
2003-11-25,125.29438,2022-07-24
2003-11-26,125.31059,2022-07-24
2003-11-27,125.32667,2022-07-24
2003-11-28,125.32895,2022-07-24
2003-12-01,125.56,2022-07-24
2003-12-02,125.575,2022-07-24
2003-12-03,125.61667,2022-07-24
2003-12-04,125.66,2022-07-24
2003-12-05,125.724,2022-07-24
2003-12-08,125.78833,2022-07-24
2003-12-09,125.84143,2022-07-24
2003-12-10,125.88,2022-07-24
2003-12-11,125.93778,2022-07-24
2003-12-15,125.978,2022-07-24
2003-12-16,126.02091,2022-07-24
2003-12-17,126.0725,2022-07-24
2003-12-18,126.11692,2022-07-24
2003-12-19,126.15857,2022-07-24
2003-12-22,126.19733,2022-07-24
2003-12-23,126.23438,2022-07-24
2003-12-24,126.27353,2022-07-24
2003-12-25,126.31389,2022-07-24
2003-12-26,126.35053,2022-07-24
2003-12-29,126.389,2022-07-24
2003-12-30,126.45286,2022-07-24
2004-01-05,127.91,2022-07-24
2004-01-06,128.235,2022-07-24
2004-01-08,129.05333,2022-07-24
2004-01-09,129.4825,2022-07-24
2004-01-12,129.74,2022-07-24
2004-01-13,129.89833,2022-07-24
2004-01-14,129.99286,2022-07-24
2004-01-15,130.09375,2022-07-24
2004-01-16,130.18333,2022-07-24
2004-01-19,130.25,2022-07-24
2004-01-20,130.26727,2022-07-24
2004-01-21,130.26917,2022-07-24
2004-01-22,130.32231,2022-07-24
2004-01-23,130.38357,2022-07-24
2004-01-26,130.45733,2022-07-24
2004-01-27,130.5275,2022-07-24
2004-01-28,130.60059,2022-07-24
2004-01-29,130.66778,2022-07-24
2004-01-30,130.71526,2022-07-24
2004-02-02,131.25,2022-07-24
2004-02-03,131.32,2022-07-24
2004-02-04,131.32,2022-07-24
2004-02-05,131.3175,2022-07-24
2004-02-06,131.294,2022-07-24
2004-02-09,131.30833,2022-07-24
2004-02-10,131.30571,2022-07-24
2004-02-11,131.2875,2022-07-24
2004-02-12,131.28444,2022-07-24
2004-02-13,131.307,2022-07-24
2004-02-16,131.34273,2022-07-24
2004-02-17,131.37917,2022-07-24
2004-02-18,131.42462,2022-07-24
2004-02-19,131.48429,2022-07-24
2004-02-20,131.54133,2022-07-24
2004-02-24,131.5825,2022-07-24
2004-02-25,131.63235,2022-07-24
2004-02-26,131.68722,2022-07-24
2004-02-27,131.74053,2022-07-24
2004-03-01,133.45,2022-07-24
2004-03-02,133.135,2022-07-24
2004-03-03,132.98,2022-07-24
2004-03-04,132.9425,2022-07-24
2004-03-05,132.938,2022-07-24
2004-03-09,132.98,2022-07-24
2004-03-10,133.04,2022-07-24
2004-03-11,133.1075,2022-07-24
2004-03-12,133.18222,2022-07-24
2004-03-15,133.276,2022-07-24
2004-03-16,133.35727,2022-07-24
2004-03-17,133.51,2022-07-24
2004-03-18,133.67462,2022-07-24
2004-03-19,133.82571,2022-07-24
2004-03-22,133.968,2022-07-24
2004-03-23,134.1025,2022-07-24
2004-03-24,134.21765,2022-07-24
2004-03-25,134.31444,2022-07-24
